"","file_path","size_Mb","file_name","location","recording_date_time","file_type","julian","year","gps_enabled","time_index","length_seconds","sample_rate","n_channels"
"49","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121113_060900_d.wav",345.6,"HGBC-BEIT-1_20121113_060900_d","HGBC-BEIT-1",2012-11-13 06:09:00,"wav",318,2012,NA,1,7200,24000,1
"50","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121113_185500_d.wav",345.6,"HGBC-BEIT-1_20121113_185500_d","HGBC-BEIT-1",2012-11-13 18:55:00,"wav",318,2012,NA,2,7200,24000,1
"51","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121114_061100_d.wav",345.6,"HGBC-BEIT-1_20121114_061100_d","HGBC-BEIT-1",2012-11-14 06:11:00,"wav",319,2012,NA,1,7200,24000,1
"52","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121114_185300_d.wav",345.6,"HGBC-BEIT-1_20121114_185300_d","HGBC-BEIT-1",2012-11-14 18:53:00,"wav",319,2012,NA,2,7200,24000,1
"53","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121115_061300_d.wav",345.6,"HGBC-BEIT-1_20121115_061300_d","HGBC-BEIT-1",2012-11-15 06:13:00,"wav",320,2012,NA,1,7200,24000,1
"54","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121115_185200_d.wav",345.6,"HGBC-BEIT-1_20121115_185200_d","HGBC-BEIT-1",2012-11-15 18:52:00,"wav",320,2012,NA,2,7200,24000,1
"55","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121116_061400_d.wav",345.6,"HGBC-BEIT-1_20121116_061400_d","HGBC-BEIT-1",2012-11-16 06:14:00,"wav",321,2012,NA,1,7200,24000,1
"56","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121116_185000_d.wav",345.6,"HGBC-BEIT-1_20121116_185000_d","HGBC-BEIT-1",2012-11-16 18:50:00,"wav",321,2012,NA,2,7200,24000,1
"57","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121117_061600_d.wav",345.6,"HGBC-BEIT-1_20121117_061600_d","HGBC-BEIT-1",2012-11-17 06:16:00,"wav",322,2012,NA,1,7200,24000,1
"58","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121117_184900_d.wav",345.6,"HGBC-BEIT-1_20121117_184900_d","HGBC-BEIT-1",2012-11-17 18:49:00,"wav",322,2012,NA,2,7200,24000,1
"59","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121118_061800_d.wav",345.6,"HGBC-BEIT-1_20121118_061800_d","HGBC-BEIT-1",2012-11-18 06:18:00,"wav",323,2012,NA,1,7200,24000,1
"60","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121118_184800_d.wav",345.6,"HGBC-BEIT-1_20121118_184800_d","HGBC-BEIT-1",2012-11-18 18:48:00,"wav",323,2012,NA,2,7200,24000,1
"61","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121119_062000_d.wav",345.6,"HGBC-BEIT-1_20121119_062000_d","HGBC-BEIT-1",2012-11-19 06:20:00,"wav",324,2012,NA,1,7200,24000,1
"62","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121119_184700_d.wav",345.6,"HGBC-BEIT-1_20121119_184700_d","HGBC-BEIT-1",2012-11-19 18:47:00,"wav",324,2012,NA,2,7200,24000,1
"63","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121120_062100_d.wav",345.6,"HGBC-BEIT-1_20121120_062100_d","HGBC-BEIT-1",2012-11-20 06:21:00,"wav",325,2012,NA,1,7200,24000,1
"64","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121120_184500_d.wav",345.6,"HGBC-BEIT-1_20121120_184500_d","HGBC-BEIT-1",2012-11-20 18:45:00,"wav",325,2012,NA,2,7200,24000,1
"65","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121121_062300_d.wav",345.6,"HGBC-BEIT-1_20121121_062300_d","HGBC-BEIT-1",2012-11-21 06:23:00,"wav",326,2012,NA,1,7200,24000,1
"66","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121121_184400_d.wav",345.6,"HGBC-BEIT-1_20121121_184400_d","HGBC-BEIT-1",2012-11-21 18:44:00,"wav",326,2012,NA,2,7200,24000,1
"67","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121122_062500_d.wav",345.6,"HGBC-BEIT-1_20121122_062500_d","HGBC-BEIT-1",2012-11-22 06:25:00,"wav",327,2012,NA,1,7200,24000,1
"68","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121122_184300_d.wav",345.6,"HGBC-BEIT-1_20121122_184300_d","HGBC-BEIT-1",2012-11-22 18:43:00,"wav",327,2012,NA,2,7200,24000,1
"69","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121123_062700_d.wav",345.6,"HGBC-BEIT-1_20121123_062700_d","HGBC-BEIT-1",2012-11-23 06:27:00,"wav",328,2012,NA,1,7200,24000,1
"70","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121123_184200_d.wav",345.6,"HGBC-BEIT-1_20121123_184200_d","HGBC-BEIT-1",2012-11-23 18:42:00,"wav",328,2012,NA,2,7200,24000,1
"71","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121124_062800_d.wav",345.6,"HGBC-BEIT-1_20121124_062800_d","HGBC-BEIT-1",2012-11-24 06:28:00,"wav",329,2012,NA,1,7200,24000,1
"72","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121124_184100_d.wav",345.6,"HGBC-BEIT-1_20121124_184100_d","HGBC-BEIT-1",2012-11-24 18:41:00,"wav",329,2012,NA,2,7200,24000,1
